length,number_of_hashtags,number_of_mentions,likes_received,retweets_received,sentiment_polarity,sentiment.subjectivity,time
100,0,1,89285,18156,0.5190476190476191,0.6238095238095238,02
37,0,0,68043,9953,1.0,0.75,02
144,0,2,46195,8980,0.8,0.825,01
144,0,0,80786,17956,0.21250000000000002,0.575,18
131,0,0,62074,14339,0.2125,0.47500000000000003,16
140,0,0,79893,20899,0.28958333333333336,0.6749999999999999,10
142,0,2,0,11731,0.8,1.0,09
137,0,0,68553,18879,-0.012878787878787878,0.4083333333333334,09
139,0,0,80011,20338,-0.05,0.4,00
142,0,3,0,5876,0.0,0.0,23
81,0,2,0,8597,0.13636363636363635,0.45454545454545453,23
139,0,0,68885,16962,0.35,0.55,23
149,0,1,37998,7010,0.8,0.825,21
114,1,0,42504,10528,0.18522727272727274,0.3,20
90,1,0,54669,16367,0.2,0.1,20
76,1,0,39245,8101,1.0,0.75,20
120,0,0,52130,12796,-0.09999999999999998,0.9,20
140,1,1,54674,12252,0.0,1.0,20
140,0,0,82713,22565,0.24999999999999997,0.5,12
59,0,1,0,7882,1.0,1.0,21
136,0,0,106038,17743,0.31607142857142856,0.4857142857142857,21
142,0,1,0,17686,-0.21875,0.41666666666666663,21
146,0,1,0,14227,0.6,1.0,21
140,0,0,101891,22693,0.3372159090909091,0.521969696969697,11
137,0,0,86810,17721,0.36893939393939396,0.5530303030303031,10
140,0,0,99489,20882,0.35927272727272724,0.5089090909090909,10
142,0,0,83680,19945,0.0,0.0,14
124,1,2,0,5680,0.0,0.4,01
136,0,0,102633,20712,0.5,0.5,01
142,0,0,43017,9244,0.0,0.0,22
139,0,0,45261,10373,0.0,0.0,22
41,1,0,71048,17792,1.0,0.75,15
111,0,0,150285,47772,0.0,0.0,13
142,0,0,110021,24374,0.26851851851851855,0.412962962962963,12
140,0,0,131863,28471,-0.022777777777777775,0.688888888888889,12
143,0,0,107536,25091,-0.0625,0.8125,11
56,1,0,73698,16749,0.0,0.0,23
146,1,3,48277,9292,0.55,0.375,21
148,0,0,150129,53357,0.0,0.1,19
109,0,0,121464,36035,0.0,0.0,19
132,1,0,119101,35241,-0.01428571428571428,0.43619047619047624,11
140,0,0,140071,41043,0.6,1.0,10
137,0,0,190663,40335,0.13611111111111113,0.5125,01
140,0,0,140989,29416,0.9,1.0,14
140,0,0,138622,32297,-0.17499999999999993,0.6583333333333333,12
54,0,0,83655,11681,0.6,0.5,02
142,1,3,0,6821,0.35,0.55,02
142,0,1,56632,13734,1.0,0.75,23
92,1,0,65648,12459,0.0,0.0,20
136,0,0,81317,21045,0.625,0.5,13
126,0,0,66787,12905,0.39999999999999997,0.3833333333333333,13
98,0,0,93118,22738,-0.16999999999999998,0.77,12
132,0,0,92704,28251,-0.075,0.4666666666666666,12
142,0,2,0,18228,0.9375,0.45000000000000007,12
140,0,0,65176,16754,-0.3,0.7,10
137,0,0,94546,24583,-0.6050000000000001,0.9199999999999999,10
132,1,1,45621,9607,0.35,0.55,00
142,0,1,72980,16344,0.27999999999999997,0.5266666666666666,21
99,0,0,68522,16703,0.19318181818181818,0.3939393939393939,17
141,1,0,87962,22222,-1.0,1.0,16
29,0,1,44382,4972,0.0,0.0,10
141,0,0,87080,18813,0.7125,0.625,02
124,0,2,0,7663,0.0,0.0,02
142,0,1,0,5691,0.0,0.0,02
71,0,1,58530,8468,0.5,0.5,02
135,1,0,108659,30110,0.0,1.0,12
127,0,0,93856,24269,0.06999999999999999,0.6599999999999999,12
140,0,0,86730,18671,0.018813131313131295,0.30808080808080807,12
139,3,0,97071,23953,0.5,0.475,12
142,2,0,78286,19464,0.0,0.0,20
149,0,0,92273,21485,0.0,0.0,01
146,1,0,90050,21473,0.0,0.0,22
130,0,1,58868,12121,0.8,0.825,18
142,0,1,59471,14940,0.0,0.0,18
144,0,0,78400,16759,0.2708333333333333,0.48333333333333334,14
142,0,1,0,14445,-0.25,0.5,14
64,0,1,83843,14419,0.7125,0.625,10
103,0,0,123236,36329,0.06499999999999999,0.65,10
144,0,0,88460,16756,0.6,0.625,12
128,0,0,95299,23986,0.4431818181818182,0.6022727272727273,11
139,0,0,101671,24356,0.0,0.0,01
91,1,0,40938,7531,0.0,0.0,00
142,0,6,44027,9051,0.8,0.75,00
139,1,0,98484,26411,0.0,0.0,17
128,0,0,68035,43333,0.0,0.0,13
140,0,0,66461,41064,0.20416666666666664,0.5708333333333333,13
140,0,0,105236,25962,-0.16666666666666666,0.9166666666666666,12
139,0,0,76491,86604,0.0,0.125,12
137,0,0,110632,27488,-0.1916666666666667,0.6816666666666666,11
125,0,0,70529,12722,0.021825396825396803,0.3924603174603174,10
141,0,1,0,8323,-0.2,0.0,10
135,0,1,0,6845,0.0,0.0,10
140,0,0,119132,31251,-0.024999999999999994,0.5267857142857143,01
141,0,0,58571,12616,0.0,0.375,21
143,0,1,42650,9509,0.65,0.25,20
140,0,0,93650,28596,-0.3036458333333334,0.5479166666666666,13
139,0,1,78616,20867,0.0,0.0,13
138,0,0,88143,19888,0.01874999999999999,0.5,10
144,0,0,64972,14763,0.04722222222222221,0.24444444444444446,10
139,0,0,70273,15294,0.07314814814814814,0.3796296296296297,10
129,0,0,87841,21524,0.0,0.0,10
100,0,0,163769,49289,0.3571428571428571,0.5357142857142857,11
108,0,0,158945,62106,-0.275,0.4,11
140,0,0,240246,74327,-0.06825396825396826,0.5263492063492063,11
117,0,0,260215,64150,0.0,0.0,23
139,0,0,175056,52819,-0.043650793650793655,0.3940476190476191,23
97,0,1,0,7512,-0.009595959595959616,0.3717171717171717,23
46,1,0,51308,12029,0.0,0.0,19
54,1,0,77315,16309,0.0,0.0,18
81,1,1,0,11011,0.0,0.0,10
88,1,2,0,1981,0.0,0.0,10
143,0,1,0,7439,0.5,0.5,10
146,1,2,0,8880,0.0,0.5,10
142,0,2,0,8127,-0.05714285714285716,0.7178571428571429,10
142,0,1,0,9332,0.09523809523809523,0.17857142857142858,10
142,0,1,0,9499,0.05,0.06666666666666667,10
110,0,1,0,9469,0.0,0.0,10
25,0,0,161484,48022,1.0,0.75,01
150,1,0,91834,22276,0.0,0.0,22
87,0,1,37964,7067,0.13636363636363635,0.5,19
108,0,0,90888,25344,0.0,0.1,11
128,0,0,78284,17287,0.5333333333333333,0.5666666666666667,01
143,0,0,112769,29112,-0.5,0.55,00
137,0,1,42823,7370,0.8,0.9,21
130,0,0,59116,13029,0.3181818181818182,0.4772727272727273,20
102,0,0,71475,13804,0.26666666666666666,0.2833333333333333,13
142,0,0,64632,12246,0.3898989898989898,0.5181818181818182,13
135,0,0,190391,52630,-0.2711309523809524,0.649702380952381,11
144,0,0,58171,12877,-0.0666666666666667,0.3611111111111111,10
138,0,0,55125,13718,0.0,0.0,10
60,0,0,204232,82927,0.425,0.575,10
126,0,1,0,7466,0.0,0.0,14
135,1,1,0,6220,0.0,0.0,14
140,0,0,76357,19569,0.37083333333333335,0.7166666666666667,13
135,0,0,84852,21637,-0.2625,0.45,11
144,0,0,87321,22183,-0.2153333333333333,0.6066666666666667,10
135,0,0,90650,14908,0.4,0.5,12
139,0,0,148683,36059,0.0,1.0,12
139,0,0,64165,12353,0.21770833333333334,0.6458333333333333,12
142,1,0,104274,26367,0.4000000000000001,0.9333333333333332,12
140,0,0,113504,29353,-0.12708333333333335,0.4770833333333333,00
140,0,0,74045,15608,0.05,0.37500000000000006,00
136,0,0,69081,13494,0.48125,0.42500000000000004,23
128,0,0,68553,16406,-0.07083333333333335,0.5166666666666667,14
144,0,0,69079,14637,-0.225,0.55,12
116,1,0,58550,13040,-0.3125,1.0,12
97,0,0,76485,18862,-0.5,1.0,12
121,1,0,70443,17307,0.16666666666666666,0.4166666666666667,12
91,0,0,80665,14055,0.20208333333333334,0.34791666666666665,12
35,0,0,62488,9539,0.5,0.25,12
116,0,0,90315,24153,-0.13020833333333334,0.22916666666666666,17
139,0,1,41870,7727,0.05416666666666667,0.5333333333333333,16
105,0,0,40599,7356,0.0,0.0,16
88,1,0,45745,7934,0.26666666666666666,0.5833333333333334,16
60,0,0,52718,10303,0.0,0.5,12
140,0,0,74468,16270,0.26666666666666666,0.3833333333333333,10
127,1,0,49864,9326,0.25666666666666665,0.4777777777777778,09
142,0,1,61341,11797,1.0,1.0,20
148,0,0,73107,20007,0.0,0.0,20
101,0,0,61736,11139,0.3,0.39999999999999997,10
137,0,0,70828,13546,0.7375,0.75,10
94,2,1,53489,9702,0.0,0.0,22
130,2,0,71637,16462,0.75,0.625,20
102,2,0,49553,11222,0.0,0.0,17
145,1,1,0,9959,0.55,0.8,14
91,0,0,56621,10808,0.8,0.75,20
142,0,0,108568,24777,0.5,0.5,12
131,0,0,118065,29445,0.20551948051948052,0.5089285714285714,15
138,2,0,66310,12489,0.16944444444444443,0.4305555555555555,15
101,0,2,59813,9647,0.6,0.8333333333333334,15
94,0,0,139028,33517,0.2,0.9,12
142,0,3,65683,13412,0.0,0.0,20
89,0,1,0,20463,0.0,0.0,13
58,2,0,61122,17795,0.0,0.0,21
145,2,0,42415,11306,0.0,0.0,16
142,2,1,0,19564,0.3333333333333333,0.3333333333333333,11
146,0,0,77333,19156,0.575,0.825,15
125,1,0,99706,96431,0.8,0.75,09
76,1,0,35432,7352,0.0,0.0,22
113,0,0,105738,20079,0.10166666666666666,0.29166666666666663,14
126,1,0,55126,12446,0.0,0.0,02
157,0,0,50968,9869,0.5333333333333333,0.5499999999999999,22
141,0,0,104555,30148,-0.36160714285714285,0.5357142857142857,14
75,0,0,119920,36102,0.30952380952380953,0.4047619047619047,11
141,1,1,67888,13341,0.8,0.75,20
129,0,1,73514,19106,0.9,0.825,19
68,0,0,51498,12269,0.0,0.0,16
143,0,0,78840,19606,0.0,0.0,12
144,0,0,75452,17783,0.8,0.75,11
140,0,0,75192,19305,0.1619047619047619,0.6452380952380952,11
103,2,0,71092,17998,0.0,0.0,01
142,1,0,54107,11131,0.0,0.0,19
129,1,1,132326,21521,0.8666666666666667,0.9166666666666666,15
141,0,1,70624,15414,0.3,0.35,18
86,0,2,45020,7546,0.5,0.5,17
76,1,0,45501,10874,0.0,0.0,00
142,1,0,51422,10683,0.25833333333333336,0.23333333333333336,21
142,0,1,55694,11798,-0.1,0.1,21
129,0,0,122235,30522,0.0625,0.39166666666666666,13
135,0,0,71288,18036,0.0,0.0,12
109,0,0,75062,25338,0.625,0.5,12
136,0,0,79644,18466,0.5,0.2125,12
140,0,0,61321,13107,0.27555555555555555,0.9266666666666667,11
41,0,0,77633,19911,-0.625,1.0,11
144,0,0,76860,19191,-0.025,0.4,11
142,0,0,51629,12774,-0.041666666666666664,0.08333333333333333,21
128,0,0,92436,24908,-0.05,0.05,20
60,0,0,119462,40452,0.0,1.0,19
143,0,0,40615,9812,0.0,0.0,19
140,0,0,37251,8282,0.0,0.8,19
91,1,0,98808,41171,0.0,0.0,00
143,0,0,93133,25111,0.0,0.0,19
130,0,1,56695,15514,-0.3166666666666667,0.6666666666666666,12
144,0,0,60194,13513,0.0,0.0,12
137,0,0,55344,14350,0.8,0.75,12
139,0,0,56103,14783,0.45,0.55,12
77,0,1,0,8431,0.0,0.0,11
139,0,0,72830,17679,0.052777777777777785,0.5194444444444445,11
93,0,1,0,7137,0.0,0.0,11
119,0,0,78025,18054,0.19999999999999998,0.5,11
137,0,0,74713,19197,-0.8125,1.0,11
137,1,0,93675,29187,0.0,0.25,02
94,0,0,43268,9726,0.0,0.0,21
140,0,0,51885,9826,0.4,0.48333333333333334,17
116,1,0,53102,14064,0.0,0.0,22
93,0,0,63320,16392,0.0,0.75,22
90,0,0,51912,11069,-0.325,0.7000000000000001,22
140,0,0,65844,17375,-0.5,1.0,22
136,0,2,35026,6745,0.8,0.9,17
137,0,0,60101,17608,0.0,0.0,14
135,0,0,58321,16268,-0.22499999999999998,0.75,11
122,0,1,50037,10238,0.6,0.4166666666666667,11
142,0,2,0,5697,0.25,0.3333333333333333,11
140,0,0,43677,10250,0.0,0.1,22
134,0,0,79240,22172,0.28125,0.19,19
135,0,0,58713,12782,-0.14814814814814817,0.22962962962962963,12
141,0,2,0,14152,0.0,0.5,11
112,1,2,0,9693,-0.5,1.0,11
143,0,0,66546,18299,-0.5,1.0,11
140,0,0,62299,10902,0.2416666666666667,0.7333333333333334,22
54,0,0,68589,12508,1.0,0.75,23
138,0,0,62827,14257,-0.1125,0.5916666666666667,23
140,0,0,65040,13734,-0.19166666666666657,0.7222222222222222,23
46,1,0,38291,9825,0.0,0.0,19
41,0,0,46114,12679,0.0,0.0,19
135,0,0,62123,12663,0.35000000000000003,0.5499999999999999,19
140,0,0,65262,11747,0.0,0.1,13
140,0,0,53443,10012,0.571875,0.5625,12
145,0,1,37802,7054,0.8,0.9,06
145,0,0,57887,12647,0.9,0.75,02
136,0,0,48257,8342,0.3625,0.5125,18
140,0,0,56799,12276,0.4,0.575,17
142,0,0,59983,14441,-0.15555555555555559,0.2888888888888889,17
140,1,0,36530,8138,0.2833333333333333,0.4388888888888889,15
135,0,0,29185,8174,-0.1,0.4,12
142,0,2,0,10112,0.0,0.25,11
67,0,1,37025,6694,-0.25,1.0,11
135,0,0,71433,18597,-0.625,1.0,11
65,0,0,39939,9382,-0.4375,0.6000000000000001,10
138,0,0,45833,13743,0.0,0.0,10
139,1,3,41033,8617,0.0,0.0,20
140,0,0,80802,18412,0.375,0.4,03
140,0,0,78627,20241,0.25625000000000003,0.5666666666666667,02
130,0,0,41282,8150,1.0,0.75,21
139,0,0,65463,16910,0.4453125,0.54375,13
139,0,0,42740,9867,0.0,0.0,13
134,0,0,56113,11704,-0.625,1.0,00
146,1,0,36473,7997,0.0,0.0,20
132,0,0,35393,7012,0.0,0.0,19
144,0,0,74240,14040,0.1,0.1625,12
140,0,0,59376,13130,-0.2,0.4,12
140,0,0,92749,23999,0.4166666666666667,0.6,12
115,0,0,65585,11407,0.48,0.5133333333333334,12
84,0,1,38435,5723,1.0,0.75,11
145,0,1,0,10465,0.17045454545454544,0.45454545454545453,17
143,0,0,77623,19638,0.22083333333333333,0.7208333333333333,17
99,0,0,57977,10129,0.26666666666666666,0.31666666666666665,15
118,0,1,71222,14879,0.0,0.25,02
142,3,2,0,6970,0.1,0.15000000000000002,02
144,0,0,83103,22859,-0.3574999999999999,0.6033333333333333,23
76,0,2,34507,5207,0.5,0.5,22
138,0,0,78857,15454,0.3729166666666667,0.575,12
142,0,1,0,8707,-0.43333333333333335,0.6666666666666666,12
142,0,1,45994,10757,0.0,0.0,22
142,0,2,27493,5857,0.0,0.0,21
142,0,2,52274,11773,0.525,0.6166666666666667,18
137,0,0,58330,14793,-0.5777777777777778,0.6444444444444445,14
97,0,0,57119,13976,0.0,0.0,14
138,1,0,47832,11753,0.0,0.0,14
103,0,0,58481,13568,0.26666666666666666,0.5333333333333333,14
110,0,0,58829,12910,0.03518518518518519,0.32962962962962966,14
76,0,0,44248,9564,0.0,0.0,14
140,0,0,68767,17532,-0.39583333333333337,0.3,11
140,0,0,48041,9937,0.35,0.95,11
140,0,0,68504,15728,0.0,0.0,11
124,1,0,51833,15251,-0.6625,0.9,23
146,0,0,48020,9467,0.8000000000000002,0.7999999999999999,22
134,0,0,39261,8941,0.0,0.0,20
142,0,1,32901,7062,0.0,0.0,18
88,0,1,83032,17856,1.0,1.0,14
129,0,0,46149,9222,-0.23666666666666658,0.6888888888888888,10
140,0,0,54897,12571,-0.6,0.7,10
140,0,0,47799,10218,0.25,0.315,10
144,0,0,66905,17701,-0.08333333333333331,0.6666666666666666,10
131,0,0,38817,8746,0.0,0.0,23
128,0,0,35883,7368,0.35,0.55,17
140,0,0,97546,25822,-0.25,0.55,12
134,0,0,60570,14173,-0.46875,0.6875,12
140,0,1,37426,6563,0.65,1.0,11
141,1,0,43141,10231,0.0,0.06666666666666667,20
135,0,0,70055,13340,0.002777777777777768,0.2944444444444445,17
124,1,2,36741,7353,0.0,0.5,17
119,1,0,37026,7886,0.125,0.2,15
127,0,0,50388,11145,0.5725,0.75,12
140,0,0,45437,8896,-0.16051136363636365,0.7772727272727272,12
142,0,0,59224,11759,-0.022222222222222237,0.5777777777777778,19
138,0,0,62108,11532,0.08927272727272727,0.5669090909090909,19
131,0,0,62423,14824,-0.19999999999999996,0.3222222222222222,15
137,0,0,62883,15971,-0.9099999999999998,0.8666666666666667,15
136,0,0,57131,12039,-0.10833333333333334,0.4916666666666667,14
45,0,1,33926,4773,0.3,0.1,14
59,0,0,61312,16679,0.325,0.525,14
138,0,0,87147,17858,0.30833333333333335,0.45000000000000007,21
138,0,0,78326,14380,0.475,0.7,19
66,0,0,73019,16666,0.0,0.05,16
86,0,0,57285,11591,0.0,0.05,16
125,0,0,60517,10289,0.275,0.4,16
131,0,1,0,5320,-0.1,0.6,15
142,0,1,0,7142,-0.18181818181818182,0.4772727272727273,15
142,0,0,53348,10244,0.25,0.3333333333333333,03
126,0,0,41827,9680,0.0,0.0,00
150,0,4,0,4882,0.0,0.0,00
66,1,0,74333,19214,1.0,0.9,20
140,0,0,64675,14142,0.29777777777777775,0.43111111111111117,13
144,0,0,71666,14503,0.044791666666666674,0.3833333333333333,10
137,0,0,72950,18331,0.25,0.3,10
142,0,2,0,8436,0.06818181818181818,0.22727272727272727,10
142,1,0,36382,6909,0.4,0.375,21
144,0,0,51306,11507,0.08333333333333333,0.1111111111111111,19
139,0,1,79283,18774,-0.12121212121212122,0.48484848484848486,13
137,0,2,47920,9555,0.31212121212121213,0.40151515151515155,01
146,1,1,47134,10443,0.0,0.0,20
56,1,0,52880,12700,0.0,0.0,17
123,0,0,70983,15293,0.16666666666666666,0.35000000000000003,12
137,0,0,75249,15047,0.16458333333333333,0.5083333333333334,04
91,1,0,33199,6669,0.0,0.0,20
136,0,1,61459,16193,0.17045454545454544,0.5,20
144,0,0,61106,15771,0.18333333333333338,0.475,10
140,0,0,55518,14107,-0.2475,0.5158333333333334,10
88,0,2,32833,4596,0.25,0.3,09
138,0,0,70880,17359,-0.33124999999999993,0.5979166666666667,09
142,0,0,59698,13380,1.0,0.4,02
108,0,0,41262,8187,0.0,0.0,22
47,0,0,54924,10605,0.0,0.0,22
66,0,1,0,7504,0.0,0.0,13
139,0,0,59540,19063,-0.030555555555555558,0.4222222222222222,13
138,0,0,81511,18244,-0.46874999999999994,0.6416666666666666,12
95,0,0,51865,12316,0.8,0.75,12
133,0,1,74180,15896,0.021180555555555546,0.37083333333333335,12
140,0,0,62563,12596,-0.125,0.21875,00
103,0,0,102148,20362,0.23125,0.47500000000000003,13
98,0,0,93418,20834,-0.3125,0.4,13
139,0,0,69004,12196,-0.8333333333333333,1.0,13
25,0,0,182359,39611,1.0,1.0,12
130,0,0,70960,14711,0.0,0.0,12
119,0,2,0,17533,0.0,0.0,21
63,0,0,32776,6978,0.0,0.0,20
115,0,1,0,5732,0.31666666666666665,0.45,03
124,0,0,73485,12800,0.51,0.5766666666666667,19
144,0,0,109061,23838,0.2341269841269841,0.3452380952380952,13
140,0,0,110793,27624,0.05833333333333335,0.45,13
138,0,0,136836,30340,0.25,0.625,00
118,0,0,93334,17529,0.0,0.1,23
138,1,0,63698,11967,0.06666666666666667,0.19166666666666665,23
146,0,0,51703,10571,0.4666666666666666,0.75,21
144,0,0,70464,12972,0.2916666666666667,0.42777777777777776,12
97,0,0,90569,19194,0.45499999999999996,0.4233333333333334,12
74,0,2,39904,6126,0.5,0.5,03
144,0,0,42931,8603,0.65,0.625,20
141,0,0,57374,12087,0.9,0.875,12
138,0,0,132902,51989,0.4,0.475,12
137,0,0,79671,18781,0.3625,0.75,11
130,1,2,0,6124,0.0,0.0,11
114,1,0,87489,16438,0.8,1.0,23
142,0,0,78144,15487,0.8,0.75,21
47,1,1,70322,14301,0.0,0.0,01
68,0,0,55377,10234,0.0,0.1,15
88,0,0,75894,15381,0.24444444444444446,0.8277777777777778,15
139,0,0,99276,18239,0.6,0.675,19
114,0,0,60225,11558,0.36041666666666666,0.5833333333333334,19
131,0,0,132495,26814,0.35000000000000003,0.425,14
72,0,0,47634,7115,0.0,1.0,14
131,0,0,65739,10359,0.5666666666666667,0.875,14
142,0,1,0,15017,1.0,1.0,23
142,1,4,59353,10606,0.0,0.0,18
65,0,0,81743,22645,0.0,0.0,02
145,0,0,65965,12974,0.21666666666666665,0.5666666666666667,21
111,1,0,48245,9032,0.6083333333333334,0.875,21
146,1,0,47700,9323,0.0,0.625,19
79,1,1,37140,8281,0.0,0.0,18
74,0,1,0,11265,0.0,0.0,12
142,0,1,56924,13060,0.4,0.45,19
142,0,2,54903,10884,0.0,0.0,17
134,0,0,74436,12662,0.3833333333333333,0.6333333333333333,16
133,0,2,67516,21686,0.3,0.45,12
88,0,0,105329,26995,0.0,0.0,11
103,0,0,72225,23066,0.0,0.1,11
134,0,1,71223,19664,0.2,0.45,10
146,2,1,110921,24771,0.4,0.7,00
74,0,0,80664,20999,0.25,0.30000000000000004,13
137,0,0,71693,13466,0.0,0.5,13
143,0,0,78306,16112,-0.19166666666666665,0.6666666666666666,12
129,1,1,52421,13550,0.5,0.5,22
140,0,0,63106,15424,-0.05000000000000001,0.7166666666666667,17
140,0,1,59615,15885,0.011999999999999993,0.578,16
136,0,0,49869,9853,0.12499999999999999,0.4583333333333333,16
140,0,1,47234,11029,0.05,0.5,15
138,0,0,83682,21954,-0.16666666666666666,0.625,13
139,0,1,75949,21420,-0.5,1.0,12
140,0,0,64203,14395,0.0,0.0,21
128,0,0,43139,9469,0.0,0.0,19
94,2,0,56977,13482,0.375,0.8,18
47,2,0,46983,10789,0.0,0.0,17
125,1,0,55958,10295,0.6,0.5833333333333334,17
143,0,2,39773,6801,0.8,0.9,14
140,0,0,73457,18757,-0.016666666666666666,0.05000000000000001,11
143,1,0,58083,13283,0.2125,0.79375,01
85,0,0,41218,7451,-0.0625,0.1875,22
117,0,0,56637,11924,-0.21666666666666667,0.6666666666666666,22
87,2,3,29643,5809,0.0,0.0,21
140,0,3,37356,7618,0.4,0.875,21
122,1,1,31055,6556,0.8,0.75,21
131,0,1,52670,13057,-0.25,0.5,14
141,0,0,58559,13637,0.125,0.6125,13
136,1,0,72312,16517,0.175,0.325,02
139,0,2,53148,10273,0.0,0.0,23
143,0,0,39585,8550,0.0,0.0,21
127,0,0,95830,19945,0.016964285714285723,0.8303571428571428,12
139,0,1,73051,15338,-0.2380952380952381,0.6785714285714285,12
130,0,1,85330,26111,-0.5,1.0,22
112,1,0,44704,9466,0.06818181818181818,0.22727272727272727,21
146,0,3,38335,6983,0.42500000000000004,0.7,20
87,0,1,54901,12921,0.625,0.7,15
47,0,1,45844,9109,0.0,0.0,11
138,0,0,106964,22904,0.020833333333333332,0.19999999999999998,10
133,0,0,79013,15862,0.5125,0.5900000000000001,02
138,0,0,50936,9485,0.30000000000000004,0.5383333333333333,01
140,1,0,67558,18852,0.0,0.0,01
144,0,0,88213,27503,0.0,0.05,01
116,0,0,105906,20941,0.29861111111111116,0.5097222222222222,01
144,0,0,62656,15351,0.0,0.0,12
101,0,0,114894,21048,0.6,0.6166666666666667,22
52,0,2,50065,9984,0.0,0.0,14
124,0,0,101948,22186,1.0,0.75,14
91,1,0,66899,13936,1.0,1.0,13
145,0,0,87416,19894,0.19999999999999998,0.2333333333333333,17
142,1,0,65271,12742,0.5,1.0,17
140,0,0,60586,13151,0.25,0.3,12
144,0,0,66779,12366,-0.17499999999999993,0.8541666666666666,12
123,0,1,76219,16293,0.7125,0.7,22
145,4,0,40312,9117,0.125,0.1,16
131,0,0,114441,22848,0.20000000000000004,0.25,15
116,0,0,92166,21062,-0.16666666666666666,0.75,12
137,0,0,115131,19391,0.31666666666666665,0.5166666666666666,01
80,0,1,0,18532,0.04910714285714285,0.5178571428571428,01
142,0,1,0,13571,0.25,0.25,01
37,0,0,87961,12851,-0.18229166666666669,0.3208333333333333,13
150,1,0,65775,14655,0.16944444444444443,0.4305555555555555,18
142,0,1,65240,14628,0.0,0.0,17
143,2,1,35232,6025,0.0,0.0,17
108,0,0,74578,14478,0.75,0.625,02
80,1,0,59930,11034,0.0,0.0,23
97,0,0,99207,13510,1.0,1.0,17
137,0,0,79968,21408,0.35,0.65,13
140,0,0,88212,18229,-0.125,0.75,12
139,0,0,63024,16289,0.25,0.30000000000000004,11
143,0,0,85656,19910,-0.2625,0.28750000000000003,10
132,0,0,69221,17022,-0.625,1.0,10
77,1,0,35768,7369,0.0,0.0,20
141,0,0,84345,19119,-0.004166666666666652,0.8033333333333333,13
139,0,0,92963,20759,0.10000000000000002,0.5833333333333334,13
106,0,2,45409,8148,1.0,0.75,15
84,0,0,50129,11311,-0.25,0.4,14
120,0,0,87191,20583,-0.5721874999999998,0.6833333333333333,13
136,0,2,0,11314,0.0,0.25,12
116,0,1,0,3387,0.0,0.0,12
142,1,2,0,5917,0.11607142857142856,0.3452380952380952,12
62,0,1,0,7530,0.0,0.0,12
59,0,0,66892,11859,0.5333333333333333,0.5833333333333334,12
142,0,1,0,10689,0.0,0.0,09
144,0,0,63243,10461,0.37777777777777777,0.625,22
84,0,0,68725,11090,1.0,0.75,21
142,0,2,0,7295,0.7,0.7,21
140,0,3,51823,10633,0.8,0.9,20
137,1,0,67047,14318,0.0,0.0,15
55,0,0,78603,14978,0.0,0.0,04
79,0,0,84653,16456,1.0,0.75,00
70,2,0,65232,13092,0.0,0.0,23
80,0,2,58557,9345,0.5,0.5,20
140,0,0,78752,14131,0.12,0.6,12
113,0,0,83098,14151,0.21500000000000002,0.31,11
137,0,0,87490,14704,0.16666666666666666,0.2333333333333333,11
138,0,1,125202,40328,-0.125,0.0,11
139,0,1,100174,25309,-0.2125,0.6,10
90,0,0,61524,12225,0.7125,0.625,16
41,0,0,96754,24164,0.0,0.0,15
141,0,1,47457,7938,0.0,0.0,22
142,0,0,70333,15545,0.34166666666666673,0.7472222222222222,20
126,1,2,38142,6759,0.0,0.0,17
134,0,0,56897,10295,-0.4375,1.0,13
118,0,0,97985,19238,0.22430555555555556,0.6506944444444445,12
145,0,2,0,6778,0.0,0.0,12
138,0,0,101494,16304,0.10000000000000002,0.7833333333333333,14
115,1,1,41974,8541,0.0,0.0,15
65,0,1,0,7592,0.8,0.75,13
142,0,1,0,9282,-1.0,1.0,13
142,0,3,55293,10372,0.0,0.0,23
120,0,0,65841,15876,0.0,0.0,22
139,0,0,109099,20675,0.7666666666666666,0.75,17
128,0,2,0,12131,0.3,0.44166666666666665,13
120,1,0,87740,21565,0.4,0.875,23
65,0,2,53030,7716,1.0,0.75,23
128,0,0,83031,15541,0.0,0.0,12
116,0,0,112704,21323,0.0,0.4,11
126,0,0,118528,22691,0.31111111111111106,0.6333333333333333,11
137,0,1,79531,15213,0.5454545454545454,0.6978114478114478,00
140,0,0,119058,25548,0.09453125000000001,0.5875,14
134,0,0,121738,23420,-0.019360269360269373,0.24781144781144782,13
137,0,1,80278,16155,0.0,0.0,13
136,0,1,76950,17303,-0.46875,0.625,13
136,0,0,79620,14830,0.29727272727272724,0.6409090909090909,12
137,0,0,90625,22572,-1.0,1.0,12
140,0,1,97264,19068,0.625,0.5,03
128,0,1,85300,15955,0.0,0.0,03
128,0,0,106217,24793,0.3952380952380952,0.4785714285714286,23
138,0,0,114226,24255,0.625,0.75,21
103,0,0,69124,12666,0.0,0.0,21
101,0,0,168420,30268,0.7111111111111111,0.8333333333333334,17
134,0,1,123385,36591,0.033333333333333326,0.39999999999999997,11
136,0,0,93922,24126,0.075,0.6749999999999999,11
140,0,0,103808,22701,-0.3499999999999999,0.8541666666666666,13
135,0,0,158706,52190,-0.3482142857142857,0.530952380952381,12
140,0,0,128654,36831,0.5,0.45,11
140,0,0,122924,38327,0.03013468013468013,0.2905723905723906,11
129,0,0,118172,36883,0.0,0.04791666666666666,11
133,0,0,143401,53588,-1.0,1.0,11
