length,number_of_hashtags,number_of_mentions,likes_received,retweets_received,sentiment,time,hashtags_tuple,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5
144,1,0,67882,16170,neutral,20,"[{u'indices': [64, 82], u'text': u'TaxCutsandJobsAct'}]",TaxCutsandJobsAct
142,0,0,65637,13772,neutral,18,[]
93,0,0,90932,19575,neutral,12,[]
123,0,0,93144,17128,positive,11,[]
139,0,0,88728,18075,positive,11,[]
59,0,0,70626,12087,neutral,02,[]
120,0,0,101110,23728,neutral,02,[]
130,0,1,73128,15476,negative,16,[]
130,0,0,84748,15550,positive,16,[]
138,0,1,66981,14218,positive,16,[]
121,0,0,164143,43300,negative,15,[]
34,0,0,48048,10579,neutral,10,[]
48,0,0,32097,5145,negative,10,[]
137,0,1,134723,32474,negative,10,[]
139,0,1,52111,9529,positive,10,[]
125,0,0,91863,16837,positive,10,[]
72,0,0,84816,11797,positive,04,[]
52,1,0,85700,19788,neutral,17,"[{u'indices': [16, 20], u'text': u'USA'}]",USA
142,0,0,55716,10564,positive,09,[]
146,1,0,65078,15742,positive,08,"[{u'indices': [53, 62], u'text': u'FakeNews'}]",FakeNews
103,0,1,85725,19943,positive,06,[]
142,1,0,48078,8553,positive,05,"[{u'indices': [16, 24], u'text': u'ASEAN50'}]",ASEAN50
142,0,0,83678,16915,neutral,05,[]
107,0,1,57952,11089,positive,05,[]
141,1,0,77164,14561,positive,02,"[{u'indices': [111, 133], u'text': u'MakeAmericaGreatAgain'}]",MakeAmericaGreatAgain
152,0,0,77562,16497,negative,15,[]
137,0,0,69909,12664,positive,14,[]
144,1,0,72545,13853,positive,12,"[{u'indices': [97, 102], u'text': u'MAGA'}]",MAGA
142,1,0,43821,8671,positive,12,"[{u'indices': [35, 47], u'text': u'ASEANSummit'}]",ASEANSummit
34,0,0,61688,10767,neutral,14,[]
142,1,0,58531,10939,positive,11,"[{u'indices': [88, 100], u'text': u'ASEANSummit'}]",ASEANSummit
114,0,0,71835,10828,positive,10,[]
142,0,0,617684,271816,positive,00,[]
142,0,0,118831,28644,negative,00,[]
142,0,0,157629,39675,positive,00,[]
142,1,0,74687,15332,positive,00,"[{u'indices': [46, 51], u'text': u'APEC'}]",APEC
117,0,0,58353,9516,neutral,23,[]
139,1,0,77615,16209,positive,23,"[{u'indices': [73, 78], u'text': u'NoKo'}]",NoKo
151,0,0,57438,12489,neutral,12,[]
142,0,0,118597,30958,positive,12,[]
138,1,0,101941,24975,positive,12,"[{u'indices': [103, 111], u'text': u'USMC242'}]",USMC242
141,0,0,58169,13877,positive,10,[]
142,0,0,49376,11185,neutral,10,[]
142,0,0,43676,9471,neutral,10,[]
142,0,0,40050,8726,positive,09,[]
142,0,0,52422,11425,positive,09,[]
64,1,0,51701,7806,neutral,05,"[{u'indices': [55, 64], u'text': u'APEC2017'}]",APEC2017
142,1,1,72063,13499,negative,01,"[{u'indices': [23, 32], u'text': u'APEC2017'}]",APEC2017
142,0,0,82666,14916,positive,23,[]
144,0,0,135107,29197,negative,23,[]
142,0,0,94388,20439,neutral,13,[]
145,0,0,92425,19428,positive,07,[]
146,0,0,133555,35424,neutral,18,[]
142,0,0,64062,13485,positive,15,[]
142,0,0,88477,23524,negative,15,[]
145,0,1,60880,12981,positive,14,[]
107,0,0,72428,11371,positive,04,[]
136,0,0,53646,12851,positive,03,[]
142,0,0,52592,12421,neutral,03,[]
146,0,0,43224,10415,neutral,03,[]
142,0,0,60082,14456,neutral,03,[]
129,2,0,29994,5914,positive,02,"[{u'indices': [32, 49], u'text': u'NationalAssembly'}, {u'indices': [50, 62], u'text': u'POTUSinAsia'}]",NationalAssembly,POTUSinAsia
144,0,0,81791,19242,negative,01,[]
142,0,0,62314,10940,positive,01,[]
142,0,0,63767,11006,neutral,21,[]
105,0,1,60366,12675,positive,14,[]
139,0,1,52526,12960,positive,10,[]
72,0,1,34866,7185,negative,10,[]
129,0,0,51587,13226,positive,10,[]
86,0,0,42869,7075,negative,10,[]
126,0,0,62779,11773,positive,10,[]
134,0,0,71182,22088,positive,10,[]
154,0,0,55467,14616,positive,07,[]
92,0,0,66268,102947,negative,23,[]
118,0,0,110949,107946,positive,23,[]
117,0,0,76092,13353,positive,21,[]
144,0,0,68487,15919,positive,21,[]
132,0,0,78709,20281,negative,21,[]
51,2,0,72245,18135,neutral,13,"[{u'indices': [0, 4], u'text': u'USA'}, {u'indices': [7, 13], u'text': u'Japan'}]",USA,Japan
142,0,0,85340,18103,positive,04,[]
144,0,0,187040,40328,neutral,20,[]
115,0,0,58273,12300,positive,07,[]
99,0,1,55959,11925,positive,07,[]
104,0,0,107285,23410,positive,06,[]
140,0,0,86245,16970,neutral,02,[]
103,0,0,75609,14687,positive,00,[]
131,0,0,70780,18699,positive,12,[]
140,0,0,159876,38673,negative,12,[]
141,1,2,78684,19926,positive,07,"[{u'indices': [72, 84], u'text': u'PearlHarbor'}]",PearlHarbor
142,0,1,68228,13134,positive,03,[]
117,0,0,89081,13103,positive,22,[]
102,0,0,137537,37409,neutral,16,[]
41,0,0,67599,16194,neutral,16,[]
137,0,0,94394,26062,negative,16,[]
144,0,0,74490,14020,negative,14,[]
114,0,0,82420,16960,positive,14,[]
120,0,0,77597,16449,positive,14,[]
131,0,0,70709,15317,negative,12,[]
139,0,0,57841,14704,positive,12,[]
143,0,0,103413,29198,positive,11,[]
143,0,0,76356,19029,negative,11,[]
140,0,0,131454,30847,negative,11,[]
140,0,0,72388,18301,positive,11,[]
144,0,0,87510,23116,neutral,10,[]
136,0,0,108009,27440,negative,10,[]
68,0,2,42809,7568,positive,01,[]
137,0,1,64273,17162,positive,01,[]
139,0,0,91172,25424,positive,00,[]
140,0,0,82796,24381,negative,00,[]
140,0,0,64323,13325,positive,00,[]
142,0,0,43267,9424,positive,22,[]
146,0,0,55644,14068,neutral,20,[]
144,0,1,46582,10637,positive,19,[]
142,0,0,54831,13714,neutral,18,[]
141,0,0,74286,18129,positive,18,[]
124,3,1,55749,11503,neutral,17,"[{u'indices': [45, 57], u'text': u'WorldSeries'}, {u'indices': [69, 83], u'text': u'HoustonStrong'}, {u'indices': [84, 96], u'text': u'EarnHistory'}]",WorldSeries,HoustonStrong,EarnHistory
137,0,0,84648,17309,negative,11,[]
140,0,0,70134,13970,positive,11,[]
139,0,0,172117,43045,negative,03,[]
141,0,1,40279,8246,positive,03,[]
